Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Image Src
accesorios-aster-01,Accesorios Aster 01,"<p>Accesorios Aster 01 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-001,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-mora-02,Accesorios Mora 02,"<p>Accesorios Mora 02 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-002,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-brisa-03,Accesorios Brisa 03,"<p>Accesorios Brisa 03 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-003,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-cintura-04,Accesorios Cintura 04,"<p>Accesorios Cintura 04 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-004,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-baya-05,Accesorios Baya 05,"<p>Accesorios Baya 05 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-005,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-noche-06,Accesorios Noche 06,"<p>Accesorios Noche 06 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-006,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-pera-07,Accesorios Pera 07,"<p>Accesorios Pera 07 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-007,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-solei-08,Accesorios Solei 08,"<p>Accesorios Solei 08 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-008,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-luna-09,Accesorios Luna 09,"<p>Accesorios Luna 09 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, sale",TRUE,Talla,M,MV-ACC-009,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-gala-10,Accesorios Gala 10,"<p>Accesorios Gala 10 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-010,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-aster-11,Accesorios Aster 11,"<p>Accesorios Aster 11 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-011,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-mora-12,Accesorios Mora 12,"<p>Accesorios Mora 12 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-012,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-brisa-13,Accesorios Brisa 13,"<p>Accesorios Brisa 13 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-013,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-cintura-14,Accesorios Cintura 14,"<p>Accesorios Cintura 14 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-014,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-baya-15,Accesorios Baya 15,"<p>Accesorios Baya 15 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, new, bestseller",TRUE,Talla,M,MV-ACC-015,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-noche-16,Accesorios Noche 16,"<p>Accesorios Noche 16 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-016,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-pera-17,Accesorios Pera 17,"<p>Accesorios Pera 17 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-017,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-solei-18,Accesorios Solei 18,"<p>Accesorios Solei 18 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, sale",TRUE,Talla,M,MV-ACC-018,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-luna-19,Accesorios Luna 19,"<p>Accesorios Luna 19 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-019,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-gala-20,Accesorios Gala 20,"<p>Accesorios Gala 20 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-020,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-aster-21,Accesorios Aster 21,"<p>Accesorios Aster 21 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-021,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-mora-22,Accesorios Mora 22,"<p>Accesorios Mora 22 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-022,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-brisa-23,Accesorios Brisa 23,"<p>Accesorios Brisa 23 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-023,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-cintura-24,Accesorios Cintura 24,"<p>Accesorios Cintura 24 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-024,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-baya-25,Accesorios Baya 25,"<p>Accesorios Baya 25 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-025,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-noche-26,Accesorios Noche 26,"<p>Accesorios Noche 26 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-026,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-pera-27,Accesorios Pera 27,"<p>Accesorios Pera 27 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, sale",TRUE,Talla,M,MV-ACC-027,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-solei-28,Accesorios Solei 28,"<p>Accesorios Solei 28 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-028,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-luna-29,Accesorios Luna 29,"<p>Accesorios Luna 29 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-029,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-gala-30,Accesorios Gala 30,"<p>Accesorios Gala 30 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-030,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-aster-31,Accesorios Aster 31,"<p>Accesorios Aster 31 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-031,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-mora-32,Accesorios Mora 32,"<p>Accesorios Mora 32 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-032,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-brisa-33,Accesorios Brisa 33,"<p>Accesorios Brisa 33 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-033,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-cintura-34,Accesorios Cintura 34,"<p>Accesorios Cintura 34 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-034,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-baya-35,Accesorios Baya 35,"<p>Accesorios Baya 35 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-035,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-noche-36,Accesorios Noche 36,"<p>Accesorios Noche 36 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, sale",TRUE,Talla,M,MV-ACC-036,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-pera-37,Accesorios Pera 37,"<p>Accesorios Pera 37 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-037,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-solei-38,Accesorios Solei 38,"<p>Accesorios Solei 38 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-038,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-luna-39,Accesorios Luna 39,"<p>Accesorios Luna 39 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-039,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-gala-40,Accesorios Gala 40,"<p>Accesorios Gala 40 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-040,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-aster-41,Accesorios Aster 41,"<p>Accesorios Aster 41 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-041,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-mora-42,Accesorios Mora 42,"<p>Accesorios Mora 42 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-042,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-brisa-43,Accesorios Brisa 43,"<p>Accesorios Brisa 43 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-043,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-cintura-44,Accesorios Cintura 44,"<p>Accesorios Cintura 44 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-044,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-baya-45,Accesorios Baya 45,"<p>Accesorios Baya 45 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, sale",TRUE,Talla,M,MV-ACC-045,54.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-noche-46,Accesorios Noche 46,"<p>Accesorios Noche 46 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-046,57.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-pera-47,Accesorios Pera 47,"<p>Accesorios Pera 47 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-047,60.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-solei-48,Accesorios Solei 48,"<p>Accesorios Solei 48 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-048,45.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-luna-49,Accesorios Luna 49,"<p>Accesorios Luna 49 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-049,48.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
accesorios-gala-50,Accesorios Gala 50,"<p>Accesorios Gala 50 de Marianela Vieira. Diseño moderno con cortes cuidadosos, acabados premium y un ajuste pensado para sentir confianza y comodidad.</p>",Marianela Vieira,Accesorios,Ropa,"Accesorios, Marianela Vieira, accesorios, featured, bestseller",TRUE,Talla,M,MV-ACC-050,51.00,20,https://images.unsplash.com/photo-1524504388940-b1c1722653e1?auto=format&fit=crop&w=900&q=80
